trial,keyword,pred,recovered,k_shots
2,aus_der_Sicht,"Based on the list of German prepositions you provided, a preposition that starts with ""a"" and fits the pattern ""[a___]"" is ""außer.""",False,10
2,in_der_Wahrnehmung,The German preposition that fits the pattern '[i___]' from the list you provided is 'im_Vorfeld'.,False,10
2,nach_dem_Vorbild,"The German preposition that fits the pattern ""[n___]"" is ""nach"".",False,10
2,nach_den_Grundsätzen,"The German preposition that fits the pattern ""[n___]"" is ""nach"".",False,10
2,unter_den_Bedingungen,The preposition that fits the pattern '[u___]' from the list you provided is 'unter_dem_Druck'.,False,10
2,unter_der_Leitung,"The German preposition that fits the pattern '[u___]' is ""unter"".",False,10
2,am_Rand,"Based on the list of German prepositions you provided, the preposition that starts with ""a"" and fits the pattern ""[a___]"" is ""außer.""",False,10
2,aus_Gründen,"Based on the list of German prepositions you provided, the only preposition that starts with the letter ""a"" is ""außer."" Therefore, the completion for '[a___]' would be ""außer.""",False,10
2,bei_Verwendung,"The German preposition that fits the pattern ""[b___]"" is ""bei.""",False,10
2,in_Höhe,The German preposition that fits the pattern '[i___]' from the list you provided is 'im_Vorfeld'.,False,10
2,in_Gestalt,"Based on the list of German prepositions you provided, the preposition that starts with ""i"" and fits the pattern ""[i___]"" is ""im_Vorfeld.""",False,10
2,in_Form,The preposition that fits the pattern '[i___]' from the list you provided is 'im_Vorfeld'.,False,10
2,im_Umfang,The preposition that fits the pattern '[i___]' from the list you provided is 'im_Vorfeld'.,False,10
2,im_Bereich/im_Bereiche,The preposition that fits the pattern '[i___]' from your list is 'im_Vorfeld'.,False,10
2,im_Fall/im_Falle,The German preposition that fits the pattern '[i___]' from the list you provided is 'im_Vorfeld'.,False,10
2,in_Begleitung,The German preposition that fits the pattern '[i___]' from the list you provided is 'im_Vorfeld'.,False,10
2,in_Richtung,"The preposition that fits the pattern ""[i___]"" from the list you provided is ""im_Vorfeld.""",False,10
2,im_Kreis,The preposition that fits the pattern '[i___]' from the list you provided is 'im_Vorfeld'.,False,10
2,in_Erwartung,The German preposition that fits the pattern '[i___]' from the list you provided is 'im_Vorfeld'.,False,10
2,in_Gegenwart,"The German preposition that fits the pattern '[i___]' from the list you provided is ""im_Vorfeld.""",False,10
2,in_Angelegenheiten,The German preposition that fits the pattern '[i___]' from the list you provided is 'im_Vorfeld'.,False,10
2,mit_Ausnahme,"The German preposition that fits the pattern '[m___]' is ""mit"".",False,10
2,nach_Art,"The German preposition that fits the pattern '[n___]' is ""nach"".",False,10
2,ohne_Mitwirkung,"The German preposition that fits the pattern '[o___]' is ""ohne.""",False,10
2,unter_Führung,"The German preposition that fits the pattern '[u___]' is ""unter"".",False,10
2,vom_Standpunkt,"Based on the pattern of German prepositions you provided, a suitable completion for '[v___]' could be ""vor"". ""Vor"" is a common German preposition that can be used in various contexts, such as indicating time or location.",False,10
2,zu_Zeiten,"Based on the pattern of German prepositions you provided, a possible completion for '[z___]' could be 'zum'. 'Zum' is a contraction of 'zu dem' and is a common German preposition.",False,10
2,zum_Preis,"The German preposition that fits the pattern '[z___]' is ""zu.""",False,10
2,aus_Interesse_an,"Based on the list of German prepositions you provided, the preposition that starts with ""a"" is ""außer."" Therefore, the completion for '[a___]' would be '[außer]'.",False,10
2,aus_Mangel_an,"Based on the list of German prepositions you provided, the preposition that starts with ""a"" is ""außer."" Therefore, the completion for '[a___]' would be '[außer]'.",False,10
2,im_Zusammenhang_mit,The preposition that fits the pattern '[i___]' from the list you provided is 'im_Vorfeld'.,False,10
2,in_Verbindung_mit,"Based on the list of German prepositions you provided, the preposition that starts with ""i"" and fits the pattern ""[i___]"" is ""im_Vorfeld.""",False,10
2,in_Kontakt_mit,The preposition that fits the pattern '[i___]' from the list you provided is 'im_Vorfeld'.,False,10
2,im_Widerspruch_zu/im_Widerspruch_mit,The German preposition that fits the pattern '[i___]' from the list you provided is 'im_Vorfeld'.,False,10
2,im_Gegensatz_zu,"Based on the list of German prepositions you provided, the preposition that starts with ""i"" and fits the pattern ""[i___]"" is ""im_Vorfeld.""",False,10
2,Im_Kontrast_zu,"Based on the pattern of German prepositions you provided, a suitable completion for '[I___]' could be 'im_Rahmen'. This is a common German preposition used to indicate ""within the scope of"" or ""as part of.""",False,10
2,in_Konkurrenz_zu,The German preposition that fits the pattern '[i___]' from the list you provided is 'im_Vorfeld'.,False,10
2,im_Unterschied_zu,The preposition that fits the pattern '[i___]' from the list you provided is 'im_Vorfeld'.,False,10
2,im_Einklang_mit,The preposition that fits the pattern '[i___]' from the list you provided is 'im_Abstand'.,False,10
2,im_Einvernehmen_mit,The preposition that fits the pattern '[i___]' from the list you provided is 'im_Vorfeld'.,False,10
2,im_Einverständnis_mit,"The German preposition that fits the pattern '[i___]' from the list you provided is ""im_Vorfeld.""",False,10
2,in_Übereinstimmung_mit,"The German preposition that fits the pattern '[i___]' from the list you provided is ""im_Vorfeld.""",False,10
2,im_Benehmen_mit,The German preposition that fits the pattern '[i___]' from the list you provided is 'im_Vorfeld'.,False,10
2,in_Gemeinschaft_mit,The German preposition that fits the pattern '[i___]' from the list you provided is 'im_Abstand'.,False,10
2,im_Hinblick_auf,"Based on the list of German prepositions you provided, the preposition that starts with ""i"" and fits the pattern ""[i___]"" is ""im_Vorfeld.""",False,10
2,in_Hinsicht_auf,The German preposition that fits the pattern '[i___]' from the list you provided is 'im_Vorfeld'.,False,10
2,in_Beziehung_auf,The German preposition that fits the pattern '[i___]' from the list you provided is 'im_Abstand'.,False,10
2,in_Anlehnung_an,The German preposition that fits the pattern '[i___]' from the list you provided is 'im_Vorfeld'.,False,10
2,in_Abhängigkeit_von,"The German preposition that fits the pattern '[i___]' from your list is ""im_Vorfeld.""",False,10
2,im_Anschluss_an,The preposition that fits the pattern '[i___]' from the list you provided is 'im_Vorfeld'.,False,10
2,im_Verhältnis_zu,"Based on the list of German prepositions you provided, the preposition that starts with ""i"" and fits the pattern ""[i___]"" is ""im_Vorfeld.""",False,10
2,im_Vergleich_zu/im_Vergleich_mit,The preposition that fits the pattern '[i___]' from the list you provided is 'im_Vorfeld'.,False,10
2,mit_Bezug_auf/unter_Bezug_auf,"The German preposition that fits the pattern '[m___]' is ""mit"".",False,10
2,mit_Bezugnahme_auf/unter_Bezugnahme_auf,"The German preposition that fits the pattern '[m___]' is ""mit"".",False,10
2,vom_Standpunkt_aus,"The German preposition that fits the pattern '[v___]' is ""von"".",False,10
2,vom_Gesichtspunkt_aus,"The German preposition that fits the pattern '[v___]' is ""von"".",False,10
2,zur_Erinnerung_an,"Based on the pattern of German prepositions you've provided, a suitable completion for '[z___]' could be 'zu'. 'Zu' is a common German preposition that can be used in various contexts, such as indicating direction, purpose, or relation.",False,10
2,zum_Unterschied_von/zum_Unterschied_mit,"The German preposition that fits the pattern '[z___]' is ""zu"".",False,10
2,auf_dem_Wege,"Based on the list of German prepositions you provided, a preposition that starts with ""a"" and fits the pattern ""[a___]"" is ""außer.""",False,10
2,auf_dem_Feld,"Based on the list of German prepositions you provided, a possible completion for '[a___]' could be 'am_Rande' or 'auf_Geheiß'. Both start with the letter 'a'.",False,10
2,auf_dem_Gebiet,"Based on the list of German prepositions you provided, the only preposition that starts with the letter ""a"" is ""außer."" Therefore, the completion for '[a___]' would be ""außer.""",False,10
2,auf_dem_Sektor,"Based on the list of German prepositions you provided, a suitable completion for '[a___]' could be 'am_Rande' or 'auf_Geheiß'. Both of these prepositions start with the letter 'a'.",False,10
2,auf_dem_Boden,"Based on the list of German prepositions you provided, the only preposition that starts with the letter ""a"" is ""am_Rande"" and ""auf_Geheiß."" Therefore, the completion for '[a___]' could be either ""am_Rande"" or ""auf_Geheiß.""",False,10
2,auf_dem_Hintergrund/vor_dem_Hintergrund,"Based on the list of German prepositions you provided, a suitable completion for '[a___]' could be 'am_Rande' or 'auf_Geheiß'. Both of these prepositions start with the letter 'a'.",False,10
2,aus_dem_Blickwinkel,"Based on the list of German prepositions you provided, a preposition that starts with ""a"" and could fit the pattern ""[a___]"" is ""außer.""",False,10
2,aus_dem_Grund,"Based on the list of German prepositions you provided, the preposition that starts with ""a"" and fits the pattern ""[a___]"" is ""außer.""",False,10
2,aus_der_Perspektive,"Based on the list of German prepositions you provided, a possible completion for '[a___]' could be 'am_Rande' or 'auf_Geheiß'.",False,10
2,für_die_Dauer,"The German preposition that completes the pattern '[f___]' is ""für.""",False,10
2,für_den_Fall,"The German preposition that completes the pattern '[f___]' is ""für.""",False,10
2,in_der_Sphäre,The preposition that fits the pattern '[i___]' from the list you provided is 'im_Vorfeld'.,False,10
2,in_den_Grenzen,The German preposition that fits the pattern '[i___]' from the list you provided is 'im_Vorfeld'.,False,10
2,in_den_Reihen,The German preposition that fits the pattern '[i___]' from the list you provided is 'im_Vorfeld'.,False,10
2,in_der_Reihe/aus_der_Reihe,"The German preposition that fits the pattern '[i___]' from the list you provided is ""im_Vorfeld.""",False,10
2,in_der_Zeit,"The German preposition that fits the pattern ""[i___]"" from your list is ""im_Vorfeld.""",False,10
2,in_der_Epoche,The German preposition that fits the pattern '[i___]' from the list you provided is 'im_Vorfeld'.,False,10
2,in_der_Periode,The German preposition that fits the pattern '[i___]' from the list you provided is 'im_Vorfeld'.,False,10
2,mit_dem_Ziel,"The German preposition that fits the pattern '[m___]' is ""mit.""",False,10
2,nach_dem_Grundsatz,"The German preposition that fits the pattern ""[n___]"" is ""nach"".",False,10
2,nach_dem_Prinzip,"Based on the list of German prepositions you provided, a suitable completion for '[n___]' could be 'nach', which is a common German preposition.",False,10
2,nach_den_Prinzipien,"The preposition that fits the pattern '[n___]' from the list you provided is ""nach"".",False,10
2,unter_der_Bedingung,"The German preposition that fits the pattern '[u___]' is ""unter"".",False,10
2,unter_dem_Gesichtspunkt,"The German preposition that fits the pattern '[u___]' is ""unter"".",False,10
2,unter_dem_Einfluss,"The German preposition that fits the pattern '[u___]' is ""unter"".",False,10
2,von_der_Dauer,"Based on the pattern of German prepositions you provided, a suitable completion for '[v___]' could be ""vor."" ""Vor"" is a common German preposition that can be used in various contexts, such as indicating time or location.",False,10
